ConnectionState,CpuUtilization,DnsServerList,Hostname,IpAddress,OperatingSystem,GuestState,MemCapacity,MemUsed,MemoryUtilization,vmMoid,Name,ObjectType,PowerState,vCPU_Capacity,vCPU_Used,hostMoid,hostName
connected,0,[],ltrato-3001-dev-master-gro-da4a8c6c7d,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc3914,ltrato-3001-dev-master-gro-da4a8c6c7d,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],candid-vm,,CentOS 4/5/6 (64-bit),NotRunning,42949672960,0,0,64a81cb8736c6f2d30dc3908,DEV-NAE-2,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-master-gro-4c3c6a6928,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc3902,ltrato-3001-dev-master-gro-4c3c6a6928,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-ctrl-workerf985ba0ae6,,Ubuntu Linux (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc3906,ltrato-3001-ctrl-workerf985ba0ae6,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-master-gro-09a53e3661,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc38fe,ltrato-3001-dev-master-gro-09a53e3661,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],FC-Appliance,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,4294967296,0,0,68309d22736c6f301f316e18,NTNX2-FC-clusterinit-rhel_fvm4,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ntnx-172-16-14-50-a-pcvm,,CentOS 4/5/6 (64-bit),NotRunning,34359738368,0,0,669714c0736c6f301fdfe6be,NTNX-pc.2022.6.0.10,virtualization.VmwareVirtualMachine,PoweredOff,21990,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],pca-orchestrator,,Ubuntu Linux (64-bit),NotRunning,32212254720,0,0,664ba516736c6f301fde62e6,pca-orchestrator,virtualization.VmwareVirtualMachine,PoweredOff,13194,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],installer-vm,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,2147483648,0,0,65ef381b736c6f301f3d64f6,NTX-Foundation_VM-5.5,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],installer-vm,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,2147483648,0,0,65f3719a736c6f301f3d7990,M5-Foundation_VM-5.4.2,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc394a,acisim-5.2-1g-pod8,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc392e,acisim-5.2-1g-pod3,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Ubuntu Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38b6,netbox-1-0-0-dev-y-365,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,7.503411,"['172.16.10.100', '172.16.20.101']",gitlabs,172.16.14.132,Ubuntu Linux (64-bit),Running,8589934592,3435134976,39.990234,64cc36bc736c6f2d30ad58df,GitLabs,virtualization.VmwareVirtualMachine,PoweredOn,8796,660,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,0,"['8.8.8.8', '8.8.4.4', '2001:4860:4860::8888', '2001:4860:4860::8844']",photon3-hdcs,,Other 3.x or later Linux (64-bit),Running,134217728,20971520,15.625,64a81cb8736c6f2d30dc398e,vCLS-afb3bcc6-398a-44af-b51b-081ca47e4a27,virtualization.VmwareVirtualMachine,PoweredOn,2199,0,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,5.6275578,[],,,Other 2.6.x Linux (64-bit),NotRunning,17179869184,514850816,2.9968262,64b2ee3d736c6f2d30dc8198,FTDv-7.2.4-02,virtualization.VmwareVirtualMachine,PoweredOn,17592,990,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,7.7535243,[],,,Other 2.6.x Linux (64-bit),NotRunning,17179869184,342884352,1.9958496,64b17825736c6f2d30dc7ae4,FTDv-7.2.4-01,virtualization.VmwareVirtualMachine,PoweredOn,17592,1364,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,3.251478,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,342884352,0.9979248,64a81cb8736c6f2d30dc3964,acisim-5.2-1g-pod2,virtualization.VmwareVirtualMachine,PoweredOn,26388,858,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,22.760345,['172.16.10.100'],ubuntu-pod1,172.0.1.10,Ubuntu Linux (64-bit),Running,34359738368,4809818112,13.998413,64a81cb8736c6f2d30dc3922,ubuntu-pod1,virtualization.VmwareVirtualMachine,PoweredOn,8796,2002,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,10.504775,"['127.0.0.1', '172.0.1.10']",vcsa-sandbox.thor.iws.navy.mil,172.16.14.137,Other 3.x or later Linux (64-bit),Running,12884901888,2705326080,20.996094,64a81cb8736c6f2d30dc3934,vcsa-sandbox-7.thor.iws.navy.mil,virtualization.VmwareVirtualMachine,PoweredOn,4398,462,64a81cb2736c6f2d30dc35ba,172.16.14.24
connected,1.5006821,"['127.0.0.1', '172.16.14.100']",sna-flowsensor,172.16.14.7,Debian GNU/Linux 10 (64-bit),Running,17179869184,858783744,4.9987793,64a81cb8736c6f2d30dc390a,SecureNetworkAnalytics_FlowSensor,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35ba,172.16.14.24
